s.Endo Acer rubrum,s.Endo Carya ovata,s.Epi Acer rubrum,s.Epi Carya ovata,s.Lit Acer rubrum,s.Lit Carya ovata,s.Soil Acer rubrum,s.Soil Carya ovata,index,stat,p.value
OTU_1688,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_3072,,,,,,,,,,,
OTU_2158,0,0,1,0,0,0,0,0,3,0.408248290463863,0.767241245136187
OTU_3188,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_1734,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_2924,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1238,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2831,,,,,,,,,,,
OTU_1422,1,0,0,0,0,0,0,0,1,0.434018539953371,0.887354736328125
OTU_1963,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2515,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1783,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2359,0,0,0,0,1,0,0,0,5,0.330289129537908,1
OTU_2152,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_3338,,,,,,,,,,,
OTU_2487,0,0,0,1,0,0,0,0,4,0.471404520791032,0.611669428891377
OTU_3071,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2692,,,,,,,,,,,
OTU_1954,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2449,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2660,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2849,,,,,,,,,,,
OTU_1325,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2856,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_2870,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2431,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_3082,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2248,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2772,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_2978,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_3068,,,,,,,,,,,
OTU_3299,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2855,,,,,,,,,,,
OTU_3056,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1302,0,0,0,0,1,0,0,0,5,0.534522483824849,0.378309272727273
OTU_2672,,,,,,,,,,,
OTU_3236,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3093,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2065,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3047,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3388,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2950,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2450,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1637,0,0,0,1,0,0,0,0,4,0.235702260395516,1
OTU_2586,,,,,,,,,,,
OTU_2828,0,0,0,1,0,0,0,0,4,0.272165526975909,1
OTU_2985,0,0,0,0,0,0,1,0,7,0.358568582800318,0.895020463320463
OTU_2443,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2951,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1895,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2896,,,,,,,,,,,
OTU_2279,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2677,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2897,,,,,,,,,,,
OTU_2040,0,0,0,0,0,0,1,0,7,0.365148371670111,0.897004236200257
OTU_2104,0,0,0,0,0,0,1,0,7,0.632455532033676,0.32445368852459
OTU_2912,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_2854,,,,,,,,,,,
OTU_2469,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1381,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1675,0,0,0,0,1,0,0,0,5,0.273861278752583,1
OTU_2106,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3348,0,0,0,0,0,1,0,0,6,0.307793505625546,1
OTU_2895,0,0,0,1,0,0,0,0,4,0.471404520791032,0.602972790697674
OTU_1914,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_2548,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2166,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3328,,,,,,,,,,,
OTU_2776,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_2579,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2700,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1786,,,,,,,,,,,
OTU_2148,0,0,0,0,0,1,0,0,6,0.365148371670111,0.895020463320463
OTU_2825,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3151,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3329,,,,,,,,,,,
OTU_1839,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2669,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2611,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_2802,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3046,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3009,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_2023,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2657,,,,,,,,,,,
OTU_3139,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1201,0,0,0,1,0,0,0,0,4,0.272165526975909,1
OTU_3111,0,0,0,0,1,0,0,0,5,0.358568582800318,0.895020463320463
OTU_3191,,,,,,,,,,,
OTU_1732,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2893,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2213,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_2955,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1680,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_3355,0,0,0,0,1,0,0,0,5,0.316227766016838,1
OTU_2472,,,,,,,,,,,
OTU_2211,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3069,,,,,,,,,,,
OTU_1980,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3302,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2164,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2663,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_1452,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2906,,,,,,,,,,,
OTU_3314,,,,,,,,,,,
OTU_2250,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_1110,0,0,0,0,0,0,0,1,8,0.416333199893227,0.895020463320463
OTU_2423,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2733,,,,,,,,,,,
OTU_3118,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2424,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2905,,,,,,,,,,,
OTU_1861,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1787,0,0,0,0,0,0,0,1,8,0.395628284037472,0.887354736328125
OTU_2476,,,,,,,,,,,
OTU_2493,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2952,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1684,0,0,0,0,0,0,1,0,7,0.377964473009227,0.895020463320463
OTU_1791,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_2498,,,,,,,,,,,
OTU_2435,,,,,,,,,,,
OTU_2994,,,,,,,,,,,
OTU_3278,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2127,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2842,,,,,,,,,,,
OTU_2987,,,,,,,,,,,
OTU_1956,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3049,,,,,,,,,,,
OTU_2367,0,0,1,0,0,0,0,0,3,0.408248290463863,0.766555501460565
OTU_1678,,,,,,,,,,,
OTU_3275,,,,,,,,,,,
OTU_1257,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2948,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_2960,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1934,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_3237,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2769,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2397,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1936,,,,,,,,,,,
OTU_2666,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3099,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2094,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2604,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2174,0,0,0,0,0,0,0,1,8,0.447213595499958,0.663878842105263
OTU_2664,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1552,0,1,0,0,0,0,0,0,2,0.5,0.467963513513514
OTU_2996,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2503,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2453,,,,,,,,,,,
OTU_2721,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2502,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3103,,,,,,,,,,,
OTU_3244,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3286,,,,,,,,,,,
OTU_2640,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_2932,,,,,,,,,,,
OTU_2135,0,1,0,0,0,0,0,0,2,0.506369683541833,0.481390714285714
OTU_2088,0,0,0,0,0,1,0,0,6,0.307793505625546,1
OTU_3203,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2623,,,,,,,,,,,
OTU_2157,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2860,,,,,,,,,,,
OTU_2027,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2468,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3102,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2711,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2949,,,,,,,,,,,
OTU_2059,0,0,0,1,0,0,0,0,4,0.430331482911935,0.685492615384615
OTU_3001,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1933,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2891,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3150,,,,,,,,,,,
OTU_2786,,,,,,,,,,,
OTU_2759,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3116,0,0,0,0,0,0,0,1,8,0.365148371670111,0.895020463320463
OTU_2026,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3195,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2475,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2919,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_3196,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3331,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_3341,,,,,,,,,,,
OTU_1719,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2335,,,,,,,,,,,
OTU_2140,,,,,,,,,,,
OTU_1730,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_2816,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2858,,,,,,,,,,,
OTU_2494,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_3007,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2833,,,,,,,,,,,
OTU_2661,,,,,,,,,,,
OTU_2055,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2188,,,,,,,,,,,
OTU_2840,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2732,0,0,0,1,0,0,0,0,4,0.471404520791032,0.602972790697674
OTU_2240,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2830,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3098,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2847,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2466,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1761,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2791,,,,,,,,,,,
OTU_2935,,,,,,,,,,,
OTU_2693,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2634,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1834,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2333,,,,,,,,,,,
OTU_3256,,,,,,,,,,,
OTU_3390,,,,,,,,,,,
OTU_2940,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2764,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_2745,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_2843,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3251,,,,,,,,,,,
OTU_1589,0,0,0,0,0,1,0,0,6,0.516397779494322,0.56181066319896
OTU_2163,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1611,0,0,1,0,0,0,0,0,3,0.377964473009227,0.849123330197554
OTU_2347,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3105,0,0,1,0,0,0,0,0,3,0.235702260395516,1
OTU_3381,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3351,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2018,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2583,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2638,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2832,,,,,,,,,,,
OTU_2848,,,,,,,,,,,
OTU_2425,,,,,,,,,,,
OTU_1501,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2048,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_2307,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1981,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2114,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_3142,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2447,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1892,,,,,,,,,,,
OTU_1617,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2651,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2249,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2510,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_3185,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3190,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_3361,,,,,,,,,,,
OTU_3042,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2938,0,0,0,1,0,0,0,0,4,0.285830975237515,1
OTU_2261,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3192,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2305,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2270,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3280,,,,,,,,,,,
OTU_3109,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2056,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2961,0,0,0,0,0,0,0,1,8,0.489897948556636,0.566786306532663
OTU_2387,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2084,,,,,,,,,,,
OTU_2775,,,,,,,,,,,
OTU_1626,0,0,0,0,0,0,1,0,7,0.410791918128875,0.887354736328125
OTU_2864,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1859,0,1,0,0,0,0,0,0,2,0.577350269189626,0.368683516483517
OTU_2760,0,0,0,0,0,1,0,0,6,0.307793505625546,0.889384810126582
OTU_2210,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3010,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3290,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3121,,,,,,,,,,,
OTU_2215,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_2125,,,,,,,,,,,
OTU_2500,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2457,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2925,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2208,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3132,0,0,0,0,0,1,0,0,6,0.358568582800318,0.895020463320463
OTU_2238,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2000,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2975,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2024,0,0,0,1,0,0,0,0,4,0.272165526975909,1
OTU_2485,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2707,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2620,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1304,,,,,,,,,,,
OTU_2958,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_2182,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2753,,,,,,,,,,,
OTU_2731,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2132,0,0,0,1,0,0,0,0,4,0.471404520791032,0.616597566371681
OTU_2822,0,0,0,1,0,0,0,0,4,0.251976315339485,1
OTU_2518,,,,,,,,,,,
OTU_2542,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2119,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_3349,,,,,,,,,,,
OTU_2942,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_1973,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1909,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2401,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3088,0,1,0,0,0,0,0,0,2,0.5,0.466208571428571
OTU_3345,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2513,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2385,,,,,,,,,,,
OTU_3144,,,,,,,,,,,
OTU_3343,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1467,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2569,,,,,,,,,,,
OTU_3306,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2566,,,,,,,,,,,
OTU_2520,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_3368,,,,,,,,,,,
OTU_2698,,,,,,,,,,,
OTU_2990,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3360,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2368,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2499,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3187,,,,,,,,,,,
OTU_2369,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2195,0,1,0,0,0,0,0,0,2,0.456435464587638,0.725176347305389
OTU_3089,,,,,,,,,,,
OTU_1983,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2908,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2944,,,,,,,,,,,
OTU_2773,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3141,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2081,,,,,,,,,,,
OTU_2440,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2743,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3323,,,,,,,,,,,
OTU_1740,,,,,,,,,,,
OTU_2434,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2647,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2824,,,,,,,,,,,
OTU_2850,,,,,,,,,,,
OTU_2648,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2312,0,0,0,0,0,0,1,0,7,0.365148371670111,0.895020463320463
OTU_2535,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1721,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2087,,,,,,,,,,,
OTU_2325,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3221,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2914,,,,,,,,,,,
OTU_3014,,,,,,,,,,,
OTU_2963,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1529,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2898,,,,,,,,,,,
OTU_3207,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3208,,,,,,,,,,,
OTU_1826,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_3372,,,,,,,,,,,
OTU_2379,,,,,,,,,,,
OTU_2976,,,,,,,,,,,
OTU_3094,,,,,,,,,,,
OTU_2964,,,,,,,,,,,
OTU_1741,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1813,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2155,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1785,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3364,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2836,,,,,,,,,,,
OTU_2578,,,,,,,,,,,
OTU_2459,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2862,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2522,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2291,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2962,,,,,,,,,,,
OTU_3266,,,,,,,,,,,
OTU_2309,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2752,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3262,,,,,,,,,,,
OTU_3255,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_3147,,,,,,,,,,,
OTU_1917,,,,,,,,,,,
OTU_2590,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2589,,,,,,,,,,,
OTU_3268,0,0,0,0,1,0,0,0,5,0.358568582800318,0.895020463320463
OTU_2683,,,,,,,,,,,
OTU_2523,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2115,0,0,0,0,1,0,0,0,5,0.358568582800318,0.895020463320463
OTU_3204,0,1,0,0,0,0,0,0,2,0.577350269189626,0.368683516483517
OTU_3198,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_3101,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1952,0,0,0,0,0,1,0,0,6,0.307793505625546,1
OTU_2726,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1748,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2202,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3091,,,,,,,,,,,
OTU_2911,,,,,,,,,,,
OTU_3321,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3233,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1724,,,,,,,,,,,
OTU_2572,,,,,,,,,,,
OTU_2968,,,,,,,,,,,
OTU_3303,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1624,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_3205,,,,,,,,,,,
OTU_2803,,,,,,,,,,,
OTU_3175,,,,,,,,,,,
OTU_3252,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_3201,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1932,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2818,,,,,,,,,,,
OTU_2649,,,,,,,,,,,
OTU_2196,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2739,,,,,,,,,,,
OTU_2770,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_2984,,,,,,,,,,,
OTU_2049,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2970,,,,,,,,,,,
OTU_3200,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_2781,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2549,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_2570,0,0,0,0,0,0,1,0,7,0.316227766016838,1
OTU_3253,,,,,,,,,,,
OTU_2754,0,0,0,0,0,0,1,0,7,0.365148371670111,0.895020463320463
OTU_2505,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2980,,,,,,,,,,,
OTU_3320,,,,,,,,,,,
OTU_3097,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_2967,,,,,,,,,,,
OTU_2999,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2002,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3006,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_3112,,,,,,,,,,,
OTU_2755,0,0,0,0,0,0,1,0,7,0.365148371670111,0.895020463320463
OTU_2983,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2800,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2981,,,,,,,,,,,
OTU_2139,,,,,,,,,,,
